model,method,run,rmsd,kld,TP,FP,TN,FN,n_states,n_attractors,update_scheme
n010_013.bnet,null_mc,,0.3814074507905142,0.7349379081492388,18,24,6,0,16,3,asynchronous
n010_013.bnet,ref,,0.4500514373894348,1.0155084543646873,18,30,0,0,16,3,asynchronous
n010_013.bnet,random_mc,0,0.36578740304164326,0.6795055992899109,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,1,0.35840785656666685,0.6261892651599306,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,2,0.3912591462628813,0.7756807654127902,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,3,0.37372025589521723,0.7081029446265854,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,4,0.3870456778676539,0.7531802788738708,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,5,0.3424566123453179,0.583951701062717,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,6,0.36191138548885804,0.6571665106557888,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,7,0.38004666638703355,0.7302712405285554,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,8,0.3914324176938721,0.7521926120991048,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,9,0.38004122715197686,0.7311038130178173,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,10,0.38764931412391374,0.7380557739334792,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,11,0.39519933285320047,0.7152715684290435,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,12,0.36129463206578966,0.6376549633070959,18,22,8,0,16,3,asynchronous
n010_013.bnet,random_mc,13,0.3644841134829905,0.6590176520638144,18,22,8,0,16,3,asynchronous
n010_013.bnet,random_mc,14,0.34785113574158416,0.6414654435026895,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,15,0.38374732325040634,0.7425670286548072,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,16,0.34099697239885457,0.5993398666814292,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,17,0.33893812551609015,0.6235770243353999,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,18,0.3806496018957732,0.7261091156843243,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,19,0.3870812895941908,0.7452240723345827,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,20,0.3747088664406816,0.700848093581077,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,21,0.3614067166155256,0.6770098728389006,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,22,0.3104189970084043,0.49277324527113464,18,17,13,0,16,3,asynchronous
n010_013.bnet,random_mc,23,0.38432721398231406,0.7469409888999485,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,24,0.35548199295462185,0.6477930442874396,18,22,8,0,16,3,asynchronous
n010_013.bnet,random_mc,25,0.36440124421083886,0.6730669087550412,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,26,0.32934325212444754,0.5630250971186638,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,27,0.3331112106111882,0.5733203831708795,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,28,0.3796702072938886,0.7252122931223659,18,24,6,0,16,3,asynchronous
n010_013.bnet,random_mc,29,0.36265414817575686,0.6128170406134784,18,24,6,0,16,3,asynchronous
n010_015.bnet,sd_mc,,0.1624243263837712,0.30258399458954416,4096,24,2024,0,1024,6,asynchronous
n010_015.bnet,null_mc,,0.2269097161506924,0.7571525449219517,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,ref,,0.24565229440914255,0.9120551456547481,4096,2048,0,0,1024,6,asynchronous
n010_015.bnet,random_mc,0,0.2273608161808075,0.7591339760005871,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,1,0.22571300919341739,0.7478007321677804,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,2,0.22647300500161127,0.7543876066061781,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,3,0.22669801741344367,0.7554161823217298,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,4,0.22651868797440858,0.7544227060914126,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,5,0.22693818543796984,0.7562240560126201,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,6,0.22849165141866726,0.7670201080593599,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,7,0.22623672172655615,0.7514502067839159,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,8,0.22514508089674745,0.7451735777858791,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,9,0.227402461542955,0.7608229029851871,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,10,0.22661361535845376,0.7567614655767814,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,11,0.22664230115832695,0.7529164278892407,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,12,0.22630792781418033,0.7545936703376962,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,13,0.22609343285057057,0.7513962711243487,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,14,0.22389831119736564,0.7369254974932443,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,15,0.22437790587063053,0.7400361171460643,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,16,0.2248448655520287,0.7451331973092679,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,17,0.22522133737699784,0.747010171340568,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,18,0.22536005132637993,0.7469827234948588,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,19,0.22556417015393437,0.7497604492838696,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,20,0.2282744296433582,0.7666645875334988,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,21,0.2262628447200416,0.7529596217700336,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,22,0.22404657073914658,0.7365783363882148,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,23,0.22634008548086623,0.7519033034541422,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,24,0.22611626410355345,0.7498019499746191,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,25,0.22616605898519046,0.7502678822927267,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,26,0.22492447741958832,0.7462008761968182,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,27,0.22591026042138562,0.7502702689329569,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,28,0.22712487811488535,0.7595238824819359,4096,1998,50,0,1024,6,asynchronous
n010_015.bnet,random_mc,29,0.22608372029647952,0.751067200855219,4096,1998,50,0,1024,6,asynchronous
n010_016.bnet,sd_mc,,0.13617949767207152,0.08127902591940345,956,8,572,0,512,3,asynchronous
n010_016.bnet,null_mc,,0.3560159274793061,0.6334159068500789,956,574,6,0,512,3,asynchronous
n010_016.bnet,ref,,0.37169798948192667,0.6845168578675935,956,580,0,0,512,3,asynchronous
n010_016.bnet,random_mc,0,0.36262954592815666,0.6542045555412017,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,1,0.36633553379814343,0.666158162710968,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,2,0.3597779837448309,0.6451358660982089,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,3,0.3532397143335186,0.6247444078524322,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,4,0.34943061432041195,0.6134247043015506,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,5,0.34701210000678845,0.6061409666854685,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,6,0.3524516773440112,0.6224655291475467,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,7,0.34839589470237925,0.6102098718764002,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,8,0.34880685626070657,0.6114934229047935,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,9,0.35802430558901494,0.6396265106226404,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,10,0.3486417670059793,0.611021719705015,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,11,0.36037745627924583,0.6470357739153816,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,12,0.35469940463713046,0.6293617940783384,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,13,0.36498311144276135,0.6617972738411034,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,14,0.3431754311130015,0.5949887877315156,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,15,0.34979879746701453,0.6143446454944108,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,16,0.3473802478916879,0.6068649540050257,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,17,0.35801892705953975,0.6395672746783686,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,18,0.3597547615789487,0.6450952389861138,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,19,0.3586320229937765,0.6414328736366033,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,20,0.3572271709004081,0.6370977545323115,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,21,0.3543138120161828,0.6279214085965684,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,22,0.3558814592200487,0.63301217848337,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,23,0.3536310348275232,0.6260323634108397,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,24,0.35625701925476766,0.634168351356215,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,25,0.3529682486434203,0.6240066027118156,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,26,0.35022916403538645,0.6157734002439541,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,27,0.35414130922858617,0.6275915414149255,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,28,0.3537085146094503,0.6263136127725588,956,574,6,0,512,3,asynchronous
n010_016.bnet,random_mc,29,0.3547529638870662,0.6295259432657914,956,574,6,0,512,3,asynchronous
n010_018.bnet,sd_mc,,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,null_mc,,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,ref,,0.15067164533605623,0.0530260299947439,252,4,0,0,128,2,asynchronous
n010_018.bnet,random_mc,0,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,1,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,2,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,3,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,4,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,5,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,6,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,7,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,8,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,9,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,10,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,11,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,12,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,13,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,14,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,15,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,16,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,17,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,18,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,19,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,20,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,21,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,22,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,23,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,24,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,25,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,26,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,27,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,28,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_018.bnet,random_mc,29,0.12202231233784383,0.03136518060224562,252,0,4,0,128,2,asynchronous
n010_023.bnet,sd_mc,,0.1305956512958607,0.07236069586669652,632,128,264,0,512,2,asynchronous
n010_023.bnet,null_mc,,0.39675131943802483,0.46412552739395463,632,390,2,0,512,2,asynchronous
n010_023.bnet,ref,,0.4539914593444677,0.5627545547205024,632,392,0,0,512,2,asynchronous
n010_023.bnet,random_mc,0,0.39547010307038694,0.4620607803783744,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,1,0.3927703921831006,0.45773133984464687,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,2,0.39481569055311233,0.46101031759915195,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,3,0.39599009358000065,0.4628971570334979,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,4,0.39564814312809354,0.4623467139562388,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,5,0.4004627271161968,0.4701302792939498,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,6,0.40000461633983614,0.46938545031207635,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,7,0.3978621192607079,0.465915504817236,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,8,0.39811344578351177,0.4663243668547241,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,9,0.40656549390786184,0.48010019708524915,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,10,0.3990065668106922,0.4677692907506742,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,11,0.40227347683667963,0.47307503527429723,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,12,0.3986362723888139,0.46716724910748747,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,13,0.3954981369381662,0.4621068815291453,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,14,0.4013614754752639,0.4715910861234234,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,15,0.38729386762843426,0.44901523316145375,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,16,0.3967945578429914,0.4641920912626515,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,17,0.4041360992786032,0.47611653859593517,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,18,0.41393961647265287,0.4923100581972669,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,19,0.3960567733104727,0.4630046872148873,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,20,0.40247090881193615,0.4733962827553183,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,21,0.3901536674608048,0.45355582102178665,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,22,0.3995087185764108,0.4685827928922662,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,23,0.3974345837951466,0.4652250324066782,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,24,0.3999345544774452,0.469272431187048,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,25,0.40066082767940403,0.47045167420654355,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,26,0.3896779897436048,0.4527954167361158,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,27,0.39019060446429954,0.45361435251451904,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,28,0.3949613547752614,0.4612420234107981,632,390,2,0,512,2,asynchronous
n010_023.bnet,random_mc,29,0.39691409596506405,0.4643865668650203,632,390,2,0,512,2,asynchronous
n010_024.bnet,sd_mc,,0.16840736549938948,0.21618397972891162,1350,158,540,0,512,4,asynchronous
n010_024.bnet,null_mc,,0.2587354408588107,0.5639188299466251,1350,677,21,0,512,4,asynchronous
n010_024.bnet,ref,,0.32224084860909247,0.8257992445496998,1350,698,0,0,512,4,asynchronous
n010_024.bnet,random_mc,0,0.25885791316304785,0.5657116081960754,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,1,0.2585064402703138,0.5613254997503689,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,2,0.25859323893498676,0.5624022257993813,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,3,0.2575995204590132,0.5577011655437867,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,4,0.257793028066959,0.5600334095920863,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,5,0.2587819360507791,0.564670096058178,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,6,0.259530226957721,0.5700023743416505,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,7,0.2588830624792256,0.5654299284090752,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,8,0.25741145173128416,0.556993389358919,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,9,0.25851110104492353,0.5625453435084578,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,10,0.25918304868589565,0.5671154690141569,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,11,0.2578134564649426,0.5591488826590978,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,12,0.25898232551729605,0.5667675460691693,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,13,0.25847881936270245,0.563066392326397,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,14,0.2580196471168055,0.5598860339787539,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,15,0.2605000141765384,0.5741837495860469,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,16,0.25793305537115907,0.5592130298347353,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,17,0.2571952852655691,0.5547469565529688,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,18,0.25878398291380605,0.5653655230183436,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,19,0.2580971345359468,0.5598209791313318,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,20,0.25861425518035114,0.5643548267624958,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,21,0.25975715607333627,0.5701457413403264,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,22,0.2575960981278645,0.5559296456752598,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,23,0.257977412453114,0.5597953807121581,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,24,0.2582583638485716,0.5616196916970511,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,25,0.2576534721088846,0.5580413612215052,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,26,0.25850135661972906,0.5621869502640695,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,27,0.2580918471117922,0.5609133829731856,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,28,0.2575760903536413,0.5570926407868331,1350,677,21,0,512,4,asynchronous
n010_024.bnet,random_mc,29,0.2578805453049005,0.5590137579613246,1350,677,21,0,512,4,asynchronous
n010_026.bnet,sd_mc,,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_026.bnet,null_mc,,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_026.bnet,ref,,0.5,0.6931471805599453,2,2,0,0,2,2,asynchronous
n010_026.bnet,random_mc,0,0.0,0.0,2,0,2,0,2,2,asynchronous
n010_026.bnet,random_mc,1,0.0,0.0,2,0,2,0,2,2,asynchronous
